Global_Time,Global_X,Global_Y,v_Vel,v_Acc
2079,679955.8459,419832.186,0,0
2080,679955.8459,419832.1866,0,0
2081,679955.8459,419832.1872,0,0
2082,679955.8459,419832.1878,0,0
2083,679955.8456,419832.1884,0,0
2084,679955.8456,419832.189,0,0
2085,679955.8456,419832.1896,0,0
2086,679955.8456,419832.1903,0,0
2087,679955.8456,419832.1909,0,0
2088,679955.8456,419832.1915,0,0
2089,679955.8456,419832.1921,0,0
2090,679955.8453,419832.1927,0,0
2091,679955.8453,419832.193,0,0
2092,679955.8453,419832.1936,0,0
2093,679955.8453,419832.1942,0,0
2094,679955.8453,419832.1948,0,0
2095,679955.8453,419832.1954,0,0
2096,679955.8453,419832.196,0,0
2097,679955.8453,419832.1967,0,0
2098,679955.845,419832.1973,0,0
2099,679955.845,419832.1979,0,0
2100,679955.845,419832.1985,0,0
2101,679955.845,419832.1991,0,0
2102,679955.845,419832.1997,0,0
2103,679955.845,419832.2003,0,0
2104,679955.845,419832.2009,0,0
2105,679955.8447,419832.2015,0,0
2106,679955.8447,419832.2021,0,0
2107,679955.8447,419832.2028,0,0
2108,679955.8447,419832.2034,0,0
2109,679955.8447,419832.204,0,0
2110,679955.8447,419832.2046,0,0
2111,679955.8447,419832.2052,0,0
2112,679955.8447,419832.2058,0,0
2113,679955.8444,419832.2064,0,0
2114,679955.8444,419832.207,0,0
2115,679955.8444,419832.2076,0,0
2116,679955.8444,419832.2082,0,0
2117,679955.8444,419832.2088,0,0
2118,679955.8444,419832.2095,0,0
2119,679955.8444,419832.2101,0,0
2120,679955.8444,419832.2107,0,0
2121,679955.844,419832.2113,0,0
2122,679955.844,419832.2116,0,0
2123,679955.844,419832.2122,0,0
2124,679955.844,419832.2128,0,0
2125,679955.844,419832.2134,0,0
2126,679955.844,419832.214,0,0
2127,679955.844,419832.2146,0,0
2128,679955.8437,419832.2152,0,0
2129,679955.8437,419832.2159,0,0
2130,679955.8437,419832.2165,0,0
2131,679955.8437,419832.2171,0,0
2132,679955.8437,419832.2177,0,0
2133,679955.8437,419832.2183,0,0
2134,679955.8437,419832.2189,0,0
2135,679955.8437,419832.2195,0,0
2136,679955.8434,419832.2201,0,0
2137,679955.8434,419832.2207,0,0
2138,679955.8434,419832.2213,0,0
2139,679955.8434,419832.222,0,0
2140,679955.8434,419832.2226,0,0
2141,679955.8434,419832.2232,0,0
2142,679955.8434,419832.2238,0,0
2143,679955.8431,419832.2244,0,0
2144,679955.8431,419832.225,0,0
2145,679955.8431,419832.2256,0,0
2146,679955.8431,419832.2262,0,0
2147,679955.8431,419832.2268,0,0
2148,679955.8431,419832.2274,0,0
2149,679955.8431,419832.2281,0,0
2150,679955.8431,419832.2287,0,0
2151,679955.8428,419832.2293,0,0
2152,679955.8428,419832.2299,0,0
2153,679955.8428,419832.2302,0,0
2154,679955.8428,419832.2308,0,0
2155,679955.8428,419832.2314,0,0
2156,679955.8428,419832.232,0,0
2157,679955.8428,419832.2326,0,0
2158,679955.8425,419832.2332,0,0
2159,679955.8425,419832.2338,0,0
2160,679955.8425,419832.2345,0,0
2161,679955.8425,419832.2351,0,0
2162,679955.8425,419832.2357,0,0
2163,679955.8425,419832.2363,0,0
2164,679955.8425,419832.2369,0,0
2165,679955.8425,419832.2375,0,0
2166,679955.8422,419832.2381,0,0
2167,679955.8422,419832.2387,0,0
2168,679955.8422,419832.2393,0,0
2169,679955.8422,419832.2399,0,0
2170,679955.8422,419832.2405,0,0
2171,679955.8422,419832.2412,0,0
2172,679955.8422,419832.2418,0,0
2173,679955.8419,419832.2424,0,0
2174,679955.8419,419832.243,0,0
2175,679955.8419,419832.2436,0,0
2176,679955.8419,419832.2442,0,0
2177,679955.8419,419832.2448,0,0
2178,679955.8419,419832.2454,0,0
2179,679955.8419,419832.246,0,0
2180,679955.8419,419832.2466,0,0
2181,679955.8416,419832.2473,0,0
2182,679955.8416,419832.2479,0,0
2183,679955.8416,419832.2485,0,0
2184,679955.8416,419832.2491,0,0
2185,679955.8416,419832.2494,0,0
2186,679955.8416,419832.25,0,0
2187,679955.8416,419832.2506,0,0
2188,679955.8413,419832.2512,0,0
2189,679955.8413,419832.2518,0,0
2190,679955.8413,419832.2524,0,0
2191,679955.8413,419832.253,0,0
2192,679955.8413,419832.2537,0,0
2193,679955.8413,419832.2543,0,0
2194,679955.8413,419832.2549,0,0
2195,679955.8413,419832.2555,0,0
2196,679955.841,419832.2561,0,0
2197,679955.841,419832.2567,0,0
2198,679955.841,419832.2573,0,0
2199,679955.841,419832.2579,0,0
2200,679955.841,419832.2585,0,0
2201,679955.841,419832.2591,0,0
2202,679955.841,419832.2597,0,0
2203,679955.841,419832.2604,0,0
2204,679955.8407,419832.261,0,0
2205,679955.8407,419832.2616,0,0
2206,679955.8407,419832.2622,0,0
2207,679955.8407,419832.2628,0,0
2208,679955.8407,419832.2634,0,0
2209,679955.8407,419832.264,0,0
2210,679955.8407,419832.2646,0,0
2211,679955.8404,419832.2652,0,0
2212,679955.8404,419832.2658,0,0
2213,679955.8404,419832.2665,0,0
2214,679955.8404,419832.2671,0,0
2215,679955.8404,419832.2677,0,0
2216,679955.8404,419832.268,0,0
2217,679955.8404,419832.2686,0,0
2218,679955.8404,419832.2692,0,0
2219,679955.8401,419832.2698,0,0
2220,679955.8401,419832.2704,0,0
2221,679955.8401,419832.271,0,0
2222,679955.8401,419832.2716,0,0
2223,679955.8401,419832.2722,0,0
2224,679955.8401,419832.2729,0,0
2225,679955.8401,419832.2735,0,0
2226,679955.8398,419832.2741,0,0
2227,679955.8398,419832.2747,0,0
2228,679955.8398,419832.2753,0,0
2229,679955.8398,419832.2759,0,0
2230,679955.8398,419832.2765,0,0
2231,679955.8398,419832.2771,0,0
2232,679955.8398,419832.2777,0,0
2233,679955.8398,419832.2783,0,0
2234,679955.8395,419832.279,0,0
2235,679955.8395,419832.2796,0,0
2236,679955.8395,419832.2802,0,0
2237,679955.8395,419832.2808,0,0
2238,679955.8395,419832.2814,0,0
2239,679955.8395,419832.282,0,0
2240,679955.8395,419832.2826,0,0
2241,679955.8392,419832.2832,0,0
2242,679955.8392,419832.2838,0,0
2243,679955.8392,419832.2844,0,0
2244,679955.8392,419832.285,0,0
2245,679955.8392,419832.2857,0,0
2246,679955.8392,419832.2863,0,0
2247,679955.8392,419832.2866,0,-0.03
2248,679955.8392,419832.2872,0,0
2249,679955.8389,419832.2878,0,0
2250,679955.8389,419832.2884,0,0
2251,679955.8389,419832.289,0,0
2252,679955.8389,419832.2896,0,0
2253,679955.8389,419832.2902,0,0
2254,679955.8389,419832.2908,0,0
2255,679955.8389,419832.2914,0,0
2256,679955.8386,419832.2921,0,0
2257,679955.8386,419832.2927,0,0
2258,679955.8386,419832.2933,0,0
2259,679955.8386,419832.2939,0,0
2260,679955.8386,419832.2945,0,0
2261,679955.8386,419832.2951,0,0
2262,679955.8386,419832.2957,0,0
2263,679955.8386,419832.2963,0,0
2264,679955.8383,419832.2969,0,0
2265,679955.8383,419832.2975,0,0
2266,679955.8383,419832.2982,0,0
2267,679955.8383,419832.2988,0,0
2268,679955.8383,419832.2994,0,0
2269,679955.8383,419832.3,0,0
2270,679955.8383,419832.3006,0,0
2271,679955.838,419832.3012,0,0
2272,679955.838,419832.3018,0,0
2273,679955.838,419832.3024,0,0
2274,679955.838,419832.303,0,0
2275,679955.838,419832.3036,0,0
2276,679955.838,419832.3043,0,0
2277,679955.838,419832.3049,0,0
2278,679955.838,419832.3055,0,0
2279,679955.8376,419832.3058,0,0
2280,679955.8376,419832.3064,0,0
2281,679955.8376,419832.307,0,0
2282,679955.8376,419832.3076,0,0
2283,679955.8376,419832.3082,0,0
2284,679955.8376,419832.3088,0,0
2285,679955.8376,419832.3094,0,0
2286,679955.8376,419832.31,0,0
2287,679955.8373,419832.3107,0,0
2288,679955.8373,419832.3113,0,0
2289,679955.8373,419832.3119,0,0
2290,679955.8373,419832.3125,0,0
2291,679955.8373,419832.3131,0,0
2292,679955.8373,419832.3137,0,0
2293,679955.8373,419832.3143,0,0
2294,679955.837,419832.3149,0,0
2295,679955.837,419832.3155,0,0
2296,679955.837,419832.3161,0,0
2297,679955.837,419832.3167,0,0
2298,679955.837,419832.3174,0,0
2299,679955.837,419832.318,0,0
2300,679955.837,419832.3186,0,0
2301,679955.837,419832.3192,0,0
2302,679955.8367,419832.3198,0,0
2303,679955.8367,419832.3204,0,0
2304,679955.8367,419832.321,0,0
2305,679955.8367,419832.3216,0,0
2306,679955.8367,419832.3222,0,0
2307,679955.8367,419832.3228,0,0
2308,679955.8367,419832.3235,0,0
2309,679955.8364,419832.3241,0,0
2310,679955.8364,419832.3244,0,0
2311,679955.8364,419832.325,0,0
2312,679955.8364,419832.3256,0,0
2313,679955.8364,419832.3262,0,0
2314,679955.8364,419832.3268,0,0
2315,679955.8364,419832.3274,0,0
2316,679955.8364,419832.328,0,0
2317,679955.8361,419832.3286,0,0
2318,679955.8361,419832.3292,0,0
2319,679955.8361,419832.3299,0,0
2320,679955.8361,419832.3305,0,0
2321,679955.8361,419832.3311,0,0
2322,679955.8361,419832.3317,0,0
2323,679955.8361,419832.3323,0,0
2324,679955.8358,419832.3329,0,0
2325,679955.8358,419832.3335,0,0
2326,679955.8358,419832.3341,0,0
2327,679955.8358,419832.3347,0,0
2328,679955.8358,419832.3353,0,0
2329,679955.8358,419832.3359,0,0
2330,679955.8358,419832.3366,0,0
2331,679955.8358,419832.3372,0,0
2332,679955.8355,419832.3378,0,0
2333,679955.8355,419832.3384,0,0
2334,679955.8355,419832.339,0,0
2335,679955.8355,419832.3396,0,0
2336,679955.8355,419832.3402,0,0
2337,679955.8355,419832.3408,0,0
2338,679955.8355,419832.3414,0,0
2339,679955.8352,419832.342,0,0
2340,679955.8352,419832.3427,0,0
2341,679955.8352,419832.343,0,0
2342,679955.8352,419832.3436,0,0
2343,679955.8352,419832.3442,0,0
2344,679955.8352,419832.3448,0,0
2345,679955.8352,419832.3454,0,0
2346,679955.8352,419832.346,0,0
2347,679955.8349,419832.3466,0,-0.56
2348,679955.8349,419832.3472,0.07,1.54
2349,679955.8349,419832.3478,0.71,9.65
2350,679955.8404,419832.3289,2.26,11.19
2351,679955.8404,419832.4189,4.8,11.52
2352,679955.813,419832.6075,8.03,11.87
2353,679955.7496,419832.8998,11.26,11.52
2354,679955.6587,419833.2909,13.81,11.21
2355,679955.5627,419833.7908,15.36,9.58
2356,679955.4722,419834.2711,16,1.36
2357,679955.3817,419834.7512,16.07,-0.57
2358,679955.2908,419835.2315,16.07,0.58
2359,679955.2003,419835.7119,16.03,-0.89
2360,679955.1095,419836.192,15.62,-6.15
2361,679955.0135,419836.6918,14.66,-11.23
2362,679954.9296,419837.1024,13.36,-11.21
2363,679954.8666,419837.4825,12.39,-6.33
2364,679954.8035,419837.7775,12.41,7.36
2365,679954.7203,419838.1552,13.4,11.81
2366,679954.6063,419838.5612,14.71,11.38
2367,679954.4804,419839.0553,15.65,6
2368,679954.3612,419839.5295,16.04,0.79
2369,679954.242,419840.0038,16.08,-0.6
2370,679954.1228,419840.4781,16.04,0
2371,679954.0037,419840.9523,16.04,0
2372,679953.8848,419841.4263,16.04,0
2373,679953.7656,419841.9006,16.04,0
2374,679953.6464,419842.3748,16.01,-0.42
2375,679953.5273,419842.8488,16.01,0
2376,679953.4084,419843.3228,16.15,2.14
2377,679953.2901,419843.7827,16.63,7.1
2378,679953.171,419844.2869,17.74,11.03
2379,679953.0472,419844.8565,19.45,10.99
2380,679952.9174,419845.4786,21.35,11.05
2381,679952.7829,419846.1659,22.9,11.14
2382,679952.6473,419846.8981,23.73,3.9
2383,679952.5126,419847.6156,23.98,0.04
2384,679952.3782,419848.3334,23.98,-0.4
2385,679952.2434,419849.0509,23.95,0
2386,679952.109,419849.7687,23.95,0
2387,679951.9743,419850.4862,23.95,0
2388,679951.8399,419851.204,23.95,0
2389,679951.7052,419851.9215,23.95,0
2390,679951.5708,419852.6393,23.95,0
2391,679951.436,419853.3568,23.95,0
2392,679951.3016,419854.0746,23.95,0
2393,679951.1669,419854.7921,23.95,0
2394,679951.0322,419855.5099,23.95,0
2395,679950.8978,419856.2274,23.95,0
2396,679950.763,419856.9452,23.94,-0.2
2397,679950.6286,419857.6627,23.91,-0.37
2398,679950.4939,419858.3802,23.95,0.83
2399,679950.3625,419859.0916,24.24,4.45
2400,679950.2281,419859.8091,24.88,9.1
2401,679950.0769,419860.5586,25.82,11.34
2402,679949.9038,419861.3493,26.76,9.1
2403,679949.7136,419862.1722,27.42,4.43
2404,679949.5204,419863.001,27.69,0.82
2405,679949.3305,419863.8233,27.74,-0.38
2406,679949.1406,419864.646,27.7,-0.19
2407,679948.9507,419865.4683,27.69,0
2408,679948.7608,419866.291,27.69,0
2409,679948.5709,419867.1133,27.69,0
2410,679948.381,419867.936,27.69,0
2411,679948.1908,419868.7586,27.69,0
2412,679948.0009,419869.581,27.69,0
2413,679947.811,419870.4036,27.69,0
2414,679947.6212,419871.226,27.69,0
2415,679947.4313,419872.0486,27.69,0
2416,679947.2414,419872.871,27.69,0
2417,679947.0515,419873.6937,27.69,0
