Global_Time,Global_X,Global_Y,v_Vel,v_Acc,Time_diff,Pred_X,Pred_Y,Haversine_Distance,Calculated_Speed
1856,679955.7633,419829.3312,8.23,-12.27,1,679955.7419,419829.5964,35084.43499,35084.43499
1857,679955.7419,419829.5964,6.73,-9.18,1,679955.7496,419829.7979,29500.70649,29500.70649
1858,679955.7496,419829.7979,6.02,-2.7,1,679955.763,419829.9594,22407.74718,22407.74718
1859,679955.763,419829.9594,5.8,-1.29,1,679955.7706,419830.1347,17965.29437,17965.29437
1860,679955.7706,419830.1347,5.72,-0.31,1,679955.7782,419830.3096,19494.60374,19494.60374
1861,679955.7782,419830.3096,5.73,0.39,1,679955.7858,419830.4849,19450.09477,19450.09477
1862,679955.7858,419830.4849,5.76,0,1,679955.7935,419830.6602,19494.53244,19494.53244
1863,679955.7935,419830.6602,5.76,0,1,679955.8011,419830.8351,19494.55082,19494.55082
1864,679955.8011,419830.8351,5.75,0,1,679955.8087,419831.0104,19449.98875,19449.98875
1865,679955.8087,419831.0104,5.75,0,1,679955.8163,419831.1853,19494.42745,19494.42745
1866,679955.8163,419831.1853,5.77,0.3,1,679955.8239,419831.3606,19449.91942,19449.91942
1867,679955.8239,419831.3606,5.8,0.25,1,679955.8316,419831.5358,19494.35882,19494.35882
1868,679955.8316,419831.5358,5.65,-2.25,1,679955.8398,419831.7212,19483.25559,19483.25559
1869,679955.8398,419831.7212,5.16,-7.22,1,679955.8474,419831.8858,20617.54226,20617.54226
1870,679955.8474,419831.8858,4.2,-11.44,1,679955.8526,419831.9924,18304.58732,18304.58732
1871,679955.8526,419831.9924,2.89,-11.54,1,679955.8547,419832.0613,11854.73462,11854.73462
1872,679955.8547,419832.0613,1.56,-11.43,1,679955.8544,419832.0726,7661.66927,7661.66927
1873,679955.8544,419832.0726,0.61,-7.21,1,679955.8541,419832.0628,1256.54465,1256.54465
1874,679955.8541,419832.0628,0.11,-2.25,1,679955.8541,419832.0635,1089.758682,1089.758682
1875,679955.8541,419832.0635,0,0.26,1,679955.8541,419832.0641,77.8364449,77.8364449
1876,679955.8541,419832.0641,0,0.3,1,679955.8541,419832.0647,66.7169627,66.7169627
1877,679955.8541,419832.0647,0,0,1,679955.8541,419832.0653,66.71695111,66.71695111
1878,679955.8541,419832.0653,0,0,1,679955.8538,419832.0659,66.71695691,66.71695691
1879,679955.8538,419832.0659,0,0,1,679955.8538,419832.0665,67.50308431,67.50308431
1880,679955.8538,419832.0665,0,0,1,679955.8538,419832.0671,66.71695691,66.71695691
1881,679955.8538,419832.0671,0,0,1,679955.8538,419832.0677,66.71695111,66.71695111
1882,679955.8538,419832.0677,0,0,1,679955.8538,419832.0683,66.7169627,66.7169627
1883,679955.8538,419832.0683,0,0,1,679955.8538,419832.0689,66.71695111,66.71695111
1884,679955.8538,419832.0689,0,0,1,679955.8538,419832.0696,66.71695691,66.71695691
1885,679955.8538,419832.0696,0,0,1,679955.8538,419832.0702,77.8364449,77.8364449
1886,679955.8538,419832.0702,0,0,1,679955.8535,419832.0708,66.7169627,66.7169627
1887,679955.8535,419832.0708,0,0,1,679955.8535,419832.0714,67.50266614,67.50266614
1888,679955.8535,419832.0714,0,0,1,679955.8535,419832.072,66.71695691,66.71695691
1889,679955.8535,419832.072,0,0,1,679955.8535,419832.0726,66.71695691,66.71695691
1890,679955.8535,419832.0726,0,0,1,679955.8535,419832.0732,66.71695691,66.71695691
1891,679955.8535,419832.0732,0,0,1,679955.8535,419832.0738,66.71695111,66.71695111
1892,679955.8535,419832.0738,0,0,1,679955.8535,419832.0744,66.7169627,66.7169627
1893,679955.8535,419832.0744,0,0,1,679955.8532,419832.075,66.71695111,66.71695111
1894,679955.8532,419832.075,0,0,1,679955.8532,419832.0757,67.50231796,67.50231796
1895,679955.8532,419832.0757,0,0,1,679955.8532,419832.0763,77.83645069,77.83645069
1896,679955.8532,419832.0763,0,0,1,679955.8532,419832.0769,66.71695691,66.71695691
1897,679955.8532,419832.0769,0,0,1,679955.8532,419832.0775,66.71695111,66.71695111
1898,679955.8532,419832.0775,0,0,1,679955.8532,419832.0781,66.7169627,66.7169627
1899,679955.8532,419832.0781,0,0,1,679955.8532,419832.0787,66.71695111,66.71695111
1900,679955.8532,419832.0787,0,0,1,679955.8532,419832.0793,66.71695691,66.71695691
1901,679955.8532,419832.0793,0,0,1,679955.8529,419832.0799,66.71695691,66.71695691
1902,679955.8529,419832.0799,0,0,1,679955.8529,419832.0802,67.50190462,67.50190462
1903,679955.8529,419832.0802,0,0,1,679955.8529,419832.0808,33.35848135,33.35848135
1904,679955.8529,419832.0808,0,0,1,679955.8529,419832.0814,66.71695111,66.71695111
1905,679955.8529,419832.0814,0,0,1,679955.8529,419832.0821,66.71695691,66.71695691
1906,679955.8529,419832.0821,0,0,1,679955.8529,419832.0827,77.8364449,77.8364449
1907,679955.8529,419832.0827,0,0,1,679955.8529,419832.0833,66.7169627,66.7169627
1908,679955.8529,419832.0833,0,0,1,679955.8526,419832.0839,66.71695111,66.71695111
1909,679955.8526,419832.0839,0,0,1,679955.8526,419832.0845,67.50157398,67.50157398
1910,679955.8526,419832.0845,0,0,1,679955.8526,419832.0851,66.71695111,66.71695111
1911,679955.8526,419832.0851,0,0,1,679955.8526,419832.0857,66.71695691,66.71695691
1912,679955.8526,419832.0857,0,0,1,679955.8526,419832.0863,66.71695111,66.71695111
1913,679955.8526,419832.0863,0,0,1,679955.8526,419832.0869,66.7169627,66.7169627
1914,679955.8526,419832.0869,0,0,1,679955.8526,419832.0875,66.71695111,66.71695111
1915,679955.8526,419832.0875,0,0,1,679955.8526,419832.0881,66.7169627,66.7169627
1916,679955.8526,419832.0881,0,0,1,679955.8523,419832.0888,66.71695111,66.71695111
1917,679955.8523,419832.0888,0,0,1,679955.8523,419832.0894,78.50966371,78.50966371
1918,679955.8523,419832.0894,0,0,1,679955.8523,419832.09,66.71695111,66.71695111
1919,679955.8523,419832.09,0,0,1,679955.8523,419832.0906,66.7169627,66.7169627
1920,679955.8523,419832.0906,0,0,1,679955.8523,419832.0912,66.71695111,66.71695111
1921,679955.8523,419832.0912,0,0,1,679955.8523,419832.0918,66.71695691,66.71695691
1922,679955.8523,419832.0918,0,0,1,679955.8523,419832.0924,66.71695691,66.71695691
1923,679955.8523,419832.0924,0,0,1,679955.852,419832.093,66.71695691,66.71695691
1924,679955.852,419832.093,0,0,1,679955.852,419832.0936,67.50079628,67.50079628
1925,679955.852,419832.0936,0,0,1,679955.852,419832.0942,66.7169627,66.7169627
1926,679955.852,419832.0942,0,0,1,679955.852,419832.0949,66.71695111,66.71695111
1927,679955.852,419832.0949,0,0,1,679955.852,419832.0955,77.83645069,77.83645069
1928,679955.852,419832.0955,0,0,1,679955.852,419832.0961,66.71695691,66.71695691
1929,679955.852,419832.0961,0,0,1,679955.852,419832.0967,66.71695691,66.71695691
1930,679955.852,419832.0967,0,0,1,679955.852,419832.0973,66.71695111,66.71695111
1931,679955.852,419832.0973,0,0,1,679955.8517,419832.0979,66.7169627,66.7169627
1932,679955.8517,419832.0979,0,0,1,679955.8517,419832.0985,67.50038329,67.50038329
1933,679955.8517,419832.0985,0,0,1,679955.8517,419832.0988,66.71695691,66.71695691
1934,679955.8517,419832.0988,0,0,1,679955.8517,419832.0994,33.35847556,33.35847556
1935,679955.8517,419832.0994,0,0,1,679955.8517,419832.1,66.71695691,66.71695691
1936,679955.8517,419832.1,0,0,1,679955.8517,419832.1006,66.71695111,66.71695111
1937,679955.8517,419832.1006,0,0,1,679955.8517,419832.1013,66.7169627,66.7169627
1938,679955.8517,419832.1013,0,0,1,679955.8517,419832.1019,77.8364449,77.8364449
1939,679955.8517,419832.1019,0,0,1,679955.8514,419832.1025,66.71695691,66.71695691
1940,679955.8514,419832.1025,0,0,1,679955.8514,419832.1031,67.50000244,67.50000244
1941,679955.8514,419832.1031,0,0,1,679955.8514,419832.1037,66.71695691,66.71695691
1942,679955.8514,419832.1037,0,0,1,679955.8514,419832.1043,66.71695111,66.71695111
1943,679955.8514,419832.1043,0,0,1,679955.8514,419832.1049,66.7169627,66.7169627
1944,679955.8514,419832.1049,0,0,1,679955.8514,419832.1055,66.71695111,66.71695111
1945,679955.8514,419832.1055,0,0,1,679955.8514,419832.1061,66.71695691,66.71695691
1946,679955.8514,419832.1061,0,0,1,679955.8511,419832.1067,66.71695691,66.71695691
1947,679955.8511,419832.1067,0,0,1,679955.8511,419832.1073,67.49964906,67.49964906
1948,679955.8511,419832.1073,0,0,1,679955.8511,419832.108,66.71695111,66.71695111
1949,679955.8511,419832.108,0,0,1,679955.8511,419832.1086,77.83645648,77.83645648
1950,679955.8511,419832.1086,0,0,1,679955.8511,419832.1092,66.71695111,66.71695111
1951,679955.8511,419832.1092,0,0,1,679955.8511,419832.1098,66.71695691,66.71695691
1952,679955.8511,419832.1098,0,0,1,679955.8511,419832.1104,66.71695691,66.71695691
1953,679955.8511,419832.1104,0,0,1,679955.8511,419832.111,66.71695691,66.71695691
1954,679955.8511,419832.111,0,0,1,679955.8508,419832.1116,66.71695111,66.71695111
1955,679955.8508,419832.1116,0,0,1,679955.8508,419832.1122,67.49924206,67.49924206
1956,679955.8508,419832.1122,0,0,1,679955.8508,419832.1128,66.71695111,66.71695111
1957,679955.8508,419832.1128,0,0,1,679955.8508,419832.1134,66.71695691,66.71695691
1958,679955.8508,419832.1134,0,0,1,679955.8508,419832.1141,66.71695691,66.71695691
1959,679955.8508,419832.1141,0,0,1,679955.8508,419832.1147,77.83645069,77.83645069
1960,679955.8508,419832.1147,0,0,1,679955.8508,419832.1153,66.71695111,66.71695111
1961,679955.8508,419832.1153,0,0,1,679955.8504,419832.1159,66.71695691,66.71695691
1962,679955.8504,419832.1159,0,0,1,679955.8504,419832.1165,68.10082735,68.10082735
1963,679955.8504,419832.1165,0,0,1,679955.8504,419832.1171,66.71695691,66.71695691
1964,679955.8504,419832.1171,0,0,1,679955.8504,419832.1174,66.71695111,66.71695111
1965,679955.8504,419832.1174,0,0,1,679955.8504,419832.118,33.35848135,33.35848135
1966,679955.8504,419832.118,0,0,1,679955.8504,419832.1186,66.71695691,66.71695691
1967,679955.8504,419832.1186,0,0,1,679955.8504,419832.1192,66.71695691,66.71695691
1968,679955.8504,419832.1192,0,0,1,679955.8504,419832.1198,66.71695691,66.71695691
1969,679955.8504,419832.1198,0,0,1,679955.8501,419832.1205,66.71695111,66.71695111
1970,679955.8501,419832.1205,0,0,1,679955.8501,419832.1211,78.50737582,78.50737582
1971,679955.8501,419832.1211,0,0,1,679955.8501,419832.1217,66.71695111,66.71695111
1972,679955.8501,419832.1217,0,0,1,679955.8501,419832.1223,66.71695691,66.71695691
1973,679955.8501,419832.1223,0,0,1,679955.8501,419832.1229,66.71695691,66.71695691
1974,679955.8501,419832.1229,0,0,1,679955.8501,419832.1235,66.71695691,66.71695691
1975,679955.8501,419832.1235,0,0,1,679955.8501,419832.1241,66.71695111,66.71695111
1976,679955.8501,419832.1241,0,0,1,679955.8498,419832.1247,66.7169627,66.7169627
1977,679955.8498,419832.1247,0,0,1,679955.8498,419832.1253,67.49813019,67.49813019
1978,679955.8498,419832.1253,0,0,1,679955.8498,419832.1259,66.71695691,66.71695691
1979,679955.8498,419832.1259,0,0,1,679955.8498,419832.1266,66.71695691,66.71695691
1980,679955.8498,419832.1266,0,0,1,679955.8498,419832.1272,77.83645069,77.83645069
1981,679955.8498,419832.1272,0,0,1,679955.8498,419832.1278,66.71695111,66.71695111
1982,679955.8498,419832.1278,0,0,1,679955.8498,419832.1284,66.7169627,66.7169627
1983,679955.8498,419832.1284,0,0,1,679955.8498,419832.129,66.71695111,66.71695111
1984,679955.8498,419832.129,0,0,1,679955.8495,419832.1296,66.71695691,66.71695691
1985,679955.8495,419832.1296,0,0,1,679955.8495,419832.1302,67.49771727,67.49771727
1986,679955.8495,419832.1302,0,0,1,679955.8495,419832.1308,66.7169627,66.7169627
1987,679955.8495,419832.1308,0,0,1,679955.8495,419832.1314,66.71695111,66.71695111
1988,679955.8495,419832.1314,0,0,1,679955.8495,419832.132,66.7169627,66.7169627
1989,679955.8495,419832.132,0,0,1,679955.8495,419832.1326,66.71695111,66.71695111
1990,679955.8495,419832.1326,0,0,1,679955.8495,419832.1333,66.71695691,66.71695691
1991,679955.8495,419832.1333,0,0,1,679955.8492,419832.1339,77.8364449,77.8364449
1992,679955.8492,419832.1339,0,0,1,679955.8492,419832.1345,67.4973674,67.4973674
1993,679955.8492,419832.1345,0,0,1,679955.8492,419832.1351,66.71695111,66.71695111
1994,679955.8492,419832.1351,0,0,1,679955.8492,419832.1357,66.71695691,66.71695691
1995,679955.8492,419832.1357,0,0,1,679955.8492,419832.1363,66.71695691,66.71695691
1996,679955.8492,419832.1363,0,0,1,679955.8492,419832.1366,66.71695691,66.71695691
1997,679955.8492,419832.1366,0,0,1,679955.8492,419832.1372,33.35848135,33.35848135
1998,679955.8492,419832.1372,0,0,1,679955.8492,419832.1378,66.71695111,66.71695111
1999,679955.8492,419832.1378,0,0,1,679955.8489,419832.1384,66.71695691,66.71695691
2000,679955.8489,419832.1384,0,0,1,679955.8489,419832.139,67.49698469,67.49698469
2001,679955.8489,419832.139,0,0,1,679955.8489,419832.1397,66.71695691,66.71695691
2002,679955.8489,419832.1397,0,0,1,679955.8489,419832.1403,77.8364449,77.8364449
2003,679955.8489,419832.1403,0,0,1,679955.8489,419832.1409,66.7169627,66.7169627
2004,679955.8489,419832.1409,0,0,1,679955.8489,419832.1415,66.71695111,66.71695111
2005,679955.8489,419832.1415,0,0,1,679955.8489,419832.1421,66.71695691,66.71695691
2006,679955.8489,419832.1421,0,0,1,679955.8486,419832.1427,66.71695691,66.71695691
2007,679955.8486,419832.1427,0,0,1,679955.8486,419832.1433,67.49662244,67.49662244
2008,679955.8486,419832.1433,0,0,1,679955.8486,419832.1439,66.71695111,66.71695111
2009,679955.8486,419832.1439,0,0,1,679955.8486,419832.1445,66.7169627,66.7169627
2010,679955.8486,419832.1445,0,0,1,679955.8486,419832.1451,66.71695111,66.71695111
2011,679955.8486,419832.1451,0,0,1,679955.8486,419832.1458,66.71695691,66.71695691
2012,679955.8486,419832.1458,0,0,1,679955.8486,419832.1464,77.8364449,77.8364449
2013,679955.8486,419832.1464,0,0,1,679955.8486,419832.147,66.7169627,66.7169627
2014,679955.8486,419832.147,0,0,1,679955.8483,419832.1476,66.71695111,66.71695111
2015,679955.8483,419832.1476,0,0,1,679955.8483,419832.1482,67.49621149,67.49621149
2016,679955.8483,419832.1482,0,0,1,679955.8483,419832.1488,66.71695691,66.71695691
2017,679955.8483,419832.1488,0,0,1,679955.8483,419832.1494,66.71695691,66.71695691
2018,679955.8483,419832.1494,0,0,1,679955.8483,419832.15,66.71695111,66.71695111
2019,679955.8483,419832.15,0,0,1,679955.8483,419832.1506,66.7169627,66.7169627
2020,679955.8483,419832.1506,0,0,1,679955.8483,419832.1512,66.71695111,66.71695111
2021,679955.8483,419832.1512,0,0,1,679955.8483,419832.1519,66.71695691,66.71695691
2022,679955.8483,419832.1519,0,0,1,679955.848,419832.1525,77.83645069,77.83645069
2023,679955.848,419832.1525,0,0,1,679955.848,419832.1531,67.4958001,67.4958001
2024,679955.848,419832.1531,0,0,1,679955.848,419832.1537,66.71695111,66.71695111
2025,679955.848,419832.1537,0,0,1,679955.848,419832.1543,66.7169627,66.7169627
2026,679955.848,419832.1543,0,0,1,679955.848,419832.1549,66.71695111,66.71695111
2027,679955.848,419832.1549,0,0,1,679955.848,419832.1552,66.71695691,66.71695691
2028,679955.848,419832.1552,0,0,1,679955.848,419832.1558,33.35847556,33.35847556
2029,679955.848,419832.1558,0,0,1,679955.8477,419832.1564,66.71695691,66.71695691
2030,679955.8477,419832.1564,0,0,1,679955.8477,419832.157,67.4954722,67.4954722
2031,679955.8477,419832.157,0,0,1,679955.8477,419832.1576,66.71695691,66.71695691
2032,679955.8477,419832.1576,0,0,1,679955.8477,419832.1583,66.71695111,66.71695111
2033,679955.8477,419832.1583,0,0,1,679955.8477,419832.1589,77.83645648,77.83645648
2034,679955.8477,419832.1589,0,0,1,679955.8477,419832.1595,66.71695111,66.71695111
2035,679955.8477,419832.1595,0,0,1,679955.8477,419832.1601,66.71695691,66.71695691
2036,679955.8477,419832.1601,0,0,1,679955.8477,419832.1607,66.71695111,66.71695111
2037,679955.8477,419832.1607,0,0,1,679955.8474,419832.1613,66.7169627,66.7169627
2038,679955.8474,419832.1613,0,0,1,679955.8474,419832.1619,67.49505579,67.49505579
2039,679955.8474,419832.1619,0,0,1,679955.8474,419832.1625,66.71695691,66.71695691
2040,679955.8474,419832.1625,0,0,1,679955.8474,419832.1631,66.71695691,66.71695691
2041,679955.8474,419832.1631,0,0,1,679955.8474,419832.1637,66.71695691,66.71695691
2042,679955.8474,419832.1637,0,0,1,679955.8474,419832.1643,66.71695111,66.71695111
2043,679955.8474,419832.1643,0,0,1,679955.8474,419832.165,66.7169627,66.7169627
2044,679955.8474,419832.165,0,0,1,679955.8471,419832.1656,77.8364449,77.8364449
2045,679955.8471,419832.1656,0,0,1,679955.8471,419832.1662,67.49470073,67.49470073
2046,679955.8471,419832.1662,0,0,1,679955.8471,419832.1668,66.71695691,66.71695691
2047,679955.8471,419832.1668,0,0,1,679955.8471,419832.1674,66.71695691,66.71695691
2048,679955.8471,419832.1674,0,0,1,679955.8471,419832.168,66.71695111,66.71695111
2049,679955.8471,419832.168,0,0,1,679955.8471,419832.1686,66.7169627,66.7169627
2050,679955.8471,419832.1686,0,0,1,679955.8471,419832.1692,66.71695111,66.71695111
2051,679955.8471,419832.1692,0,0,1,679955.8471,419832.1698,66.71695691,66.71695691
2052,679955.8471,419832.1698,0,0,1,679955.8468,419832.1704,66.71695691,66.71695691
2053,679955.8468,419832.1704,0,0,1,679955.8468,419832.1711,67.49429754,67.49429754
2054,679955.8468,419832.1711,0,0,1,679955.8468,419832.1717,77.8364449,77.8364449
2055,679955.8468,419832.1717,0,0,1,679955.8468,419832.1723,66.7169627,66.7169627
2056,679955.8468,419832.1723,0,0,1,679955.8468,419832.1729,66.71695111,66.71695111
2057,679955.8468,419832.1729,0,0,1,679955.8468,419832.1735,66.71695691,66.71695691
2058,679955.8468,419832.1735,0,0,1,679955.8468,419832.1738,66.71695111,66.71695111
2059,679955.8468,419832.1738,0,0,1,679955.8465,419832.1744,33.35848135,33.35848135
2060,679955.8465,419832.1744,0,0,1,679955.8465,419832.175,67.49396833,67.49396833
2061,679955.8465,419832.175,0,0,1,679955.8465,419832.1756,66.71695111,66.71695111
2062,679955.8465,419832.1756,0,0,1,679955.8465,419832.1762,66.71695691,66.71695691
2063,679955.8465,419832.1762,0,0,1,679955.8465,419832.1768,66.71695691,66.71695691
2064,679955.8465,419832.1768,0,0,1,679955.8465,419832.1775,66.71695691,66.71695691
2065,679955.8465,419832.1775,0,0,1,679955.8465,419832.1781,77.8364449,77.8364449
2066,679955.8465,419832.1781,0,0,1,679955.8465,419832.1787,66.71695691,66.71695691
2067,679955.8465,419832.1787,0,0,1,679955.8462,419832.1793,66.71695691,66.71695691
2068,679955.8462,419832.1793,0,0,1,679955.8462,419832.1799,67.49355173,67.49355173
2069,679955.8462,419832.1799,0,0,1,679955.8462,419832.1805,66.71695111,66.71695111
2070,679955.8462,419832.1805,0,0,1,679955.8462,419832.1811,66.7169627,66.7169627
2071,679955.8462,419832.1811,0,0,1,679955.8462,419832.1817,66.71695111,66.71695111
2072,679955.8462,419832.1817,0,0,1,679955.8462,419832.1823,66.71695691,66.71695691
2073,679955.8462,419832.1823,0,0,1,679955.8462,419832.1829,66.71695691,66.71695691
2074,679955.8462,419832.1829,0,0,1,679955.8459,419832.1835,66.71695691,66.71695691
2075,679955.8459,419832.1835,0,0,1,679955.8459,419832.1842,67.49319391,67.49319391
2076,679955.8459,419832.1842,0,0,1,679955.8459,419832.1848,77.83645648,77.83645648
2077,679955.8459,419832.1848,0,0,1,679955.8459,419832.1854,66.71695111,66.71695111
2078,679955.8459,419832.1854,0,0,1,679955.8459,419832.186,66.71695691,66.71695691
2079,679955.8459,419832.186,0,0,1,679955.8459,419832.1866,66.71695691,66.71695691
2080,679955.8459,419832.1866,0,0,1,679955.8459,419832.1872,66.71695691,66.71695691
2081,679955.8459,419832.1872,0,0,1,679955.8459,419832.1878,66.71695111,66.71695111
2082,679955.8459,419832.1878,0,0,1,679955.8456,419832.1884,66.7169627,66.7169627
2083,679955.8456,419832.1884,0,0,1,679955.8456,419832.189,67.49278268,67.49278268
2084,679955.8456,419832.189,0,0,1,679955.8456,419832.1896,66.71695691,66.71695691
2085,679955.8456,419832.1896,0,0,1,679955.8456,419832.1903,66.71695691,66.71695691
2086,679955.8456,419832.1903,0,0,1,679955.8456,419832.1909,77.83645069,77.83645069
2087,679955.8456,419832.1909,0,0,1,679955.8456,419832.1915,66.71695111,66.71695111
2088,679955.8456,419832.1915,0,0,1,679955.8456,419832.1921,66.7169627,66.7169627
2089,679955.8456,419832.1921,0,0,1,679955.8453,419832.1927,66.71695111,66.71695111
2090,679955.8453,419832.1927,0,0,1,679955.8453,419832.193,67.49242862,67.49242862
2091,679955.8453,419832.193,0,0,1,679955.8453,419832.1936,33.35848135,33.35848135
2092,679955.8453,419832.1936,0,0,1,679955.8453,419832.1942,66.71695111,66.71695111
2093,679955.8453,419832.1942,0,0,1,679955.8453,419832.1948,66.7169627,66.7169627
2094,679955.8453,419832.1948,0,0,1,679955.8453,419832.1954,66.71695111,66.71695111
2095,679955.8453,419832.1954,0,0,1,679955.8453,419832.196,66.71695691,66.71695691
2096,679955.8453,419832.196,0,0,1,679955.8453,419832.1967,66.71695111,66.71695111
2097,679955.8453,419832.1967,0,0,1,679955.845,419832.1973,77.83645069,77.83645069
2098,679955.845,419832.1973,0,0,1,679955.845,419832.1979,67.49204324,67.49204324
2099,679955.845,419832.1979,0,0,1,679955.845,419832.1985,66.71695691,66.71695691
2100,679955.845,419832.1985,0,0,1,679955.845,419832.1991,66.71695691,66.71695691
2101,679955.845,419832.1991,0,0,1,679955.845,419832.1997,66.71695691,66.71695691
2102,679955.845,419832.1997,0,0,1,679955.845,419832.2003,66.71695111,66.71695111
2103,679955.845,419832.2003,0,0,1,679955.845,419832.2009,66.7169627,66.7169627
2104,679955.845,419832.2009,0,0,1,679955.8447,419832.2015,66.71695111,66.71695111
2105,679955.8447,419832.2015,0,0,1,679955.8447,419832.2021,67.4916909,67.4916909
2106,679955.8447,419832.2021,0,0,1,679955.8447,419832.2028,66.71695691,66.71695691
2107,679955.8447,419832.2028,0,0,1,679955.8447,419832.2034,77.83645069,77.83645069
2108,679955.8447,419832.2034,0,0,1,679955.8447,419832.204,66.71695111,66.71695111
2109,679955.8447,419832.204,0,0,1,679955.8447,419832.2046,66.7169627,66.7169627
2110,679955.8447,419832.2046,0,0,1,679955.8447,419832.2052,66.71695111,66.71695111
2111,679955.8447,419832.2052,0,0,1,679955.8447,419832.2058,66.71695691,66.71695691
2112,679955.8447,419832.2058,0,0,1,679955.8444,419832.2064,66.71695691,66.71695691
2113,679955.8444,419832.2064,0,0,1,679955.8444,419832.207,67.49128163,67.49128163
2114,679955.8444,419832.207,0,0,1,679955.8444,419832.2076,66.71695111,66.71695111
2115,679955.8444,419832.2076,0,0,1,679955.8444,419832.2082,66.7169627,66.7169627
2116,679955.8444,419832.2082,0,0,1,679955.8444,419832.2088,66.71695111,66.71695111
2117,679955.8444,419832.2088,0,0,1,679955.8444,419832.2095,66.71695691,66.71695691
2118,679955.8444,419832.2095,0,0,1,679955.8444,419832.2101,77.8364449,77.8364449
2119,679955.8444,419832.2101,0,0,1,679955.8444,419832.2107,66.7169627,66.7169627
2120,679955.8444,419832.2107,0,0,1,679955.844,419832.2113,66.71695111,66.71695111
2121,679955.844,419832.2113,0,0,1,679955.844,419832.2116,68.08672178,68.08672178
2122,679955.844,419832.2116,0,0,1,679955.844,419832.2122,33.35847556,33.35847556
2123,679955.844,419832.2122,0,0,1,679955.844,419832.2128,66.71695691,66.71695691
2124,679955.844,419832.2128,0,0,1,679955.844,419832.2134,66.71695691,66.71695691
2125,679955.844,419832.2134,0,0,1,679955.844,419832.214,66.71695691,66.71695691
2126,679955.844,419832.214,0,0,1,679955.844,419832.2146,66.71695111,66.71695111
2127,679955.844,419832.2146,0,0,1,679955.8437,419832.2152,66.7169627,66.7169627
2128,679955.8437,419832.2152,0,0,1,679955.8437,419832.2159,67.49053867,67.49053867
2129,679955.8437,419832.2159,0,0,1,679955.8437,419832.2165,77.83645069,77.83645069
2130,679955.8437,419832.2165,0,0,1,679955.8437,419832.2171,66.71695691,66.71695691
2131,679955.8437,419832.2171,0,0,1,679955.8437,419832.2177,66.71695691,66.71695691
2132,679955.8437,419832.2177,0,0,1,679955.8437,419832.2183,66.71695111,66.71695111
2133,679955.8437,419832.2183,0,0,1,679955.8437,419832.2189,66.7169627,66.7169627
2134,679955.8437,419832.2189,0,0,1,679955.8437,419832.2195,66.71695111,66.71695111
2135,679955.8437,419832.2195,0,0,1,679955.8434,419832.2201,66.71695691,66.71695691
2136,679955.8434,419832.2201,0,0,1,679955.8434,419832.2207,67.49013379,67.49013379
2137,679955.8434,419832.2207,0,0,1,679955.8434,419832.2213,66.71695691,66.71695691
2138,679955.8434,419832.2213,0,0,1,679955.8434,419832.222,66.71695111,66.71695111
2139,679955.8434,419832.222,0,0,1,679955.8434,419832.2226,77.83645069,77.83645069
2140,679955.8434,419832.2226,0,0,1,679955.8434,419832.2232,66.71695691,66.71695691
2141,679955.8434,419832.2232,0,0,1,679955.8434,419832.2238,66.71695691,66.71695691
2142,679955.8434,419832.2238,0,0,1,679955.8431,419832.2244,66.71695111,66.71695111
2143,679955.8431,419832.2244,0,0,1,679955.8431,419832.225,67.48977974,67.48977974
2144,679955.8431,419832.225,0,0,1,679955.8431,419832.2256,66.71695111,66.71695111
2145,679955.8431,419832.2256,0,0,1,679955.8431,419832.2262,66.71695691,66.71695691
2146,679955.8431,419832.2262,0,0,1,679955.8431,419832.2268,66.71695691,66.71695691
2147,679955.8431,419832.2268,0,0,1,679955.8431,419832.2274,66.71695691,66.71695691
2148,679955.8431,419832.2274,0,0,1,679955.8431,419832.2281,66.71695111,66.71695111
2149,679955.8431,419832.2281,0,0,1,679955.8431,419832.2287,77.83645648,77.83645648
2150,679955.8431,419832.2287,0,0,1,679955.8428,419832.2293,66.71695111,66.71695111
2151,679955.8428,419832.2293,0,0,1,679955.8428,419832.2299,67.48936519,67.48936519
2152,679955.8428,419832.2299,0,0,1,679955.8428,419832.2302,66.71695691,66.71695691
2153,679955.8428,419832.2302,0,0,1,679955.8428,419832.2308,33.35847556,33.35847556
2154,679955.8428,419832.2308,0,0,1,679955.8428,419832.2314,66.7169627,66.7169627
2155,679955.8428,419832.2314,0,0,1,679955.8428,419832.232,66.71695111,66.71695111
2156,679955.8428,419832.232,0,0,1,679955.8428,419832.2326,66.71695691,66.71695691
2157,679955.8428,419832.2326,0,0,1,679955.8425,419832.2332,66.71695691,66.71695691
2158,679955.8425,419832.2332,0,0,1,679955.8425,419832.2338,67.48903795,67.48903795
2159,679955.8425,419832.2338,0,0,1,679955.8425,419832.2345,66.71695111,66.71695111
2160,679955.8425,419832.2345,0,0,1,679955.8425,419832.2351,77.83645648,77.83645648
2161,679955.8425,419832.2351,0,0,1,679955.8425,419832.2357,66.71695111,66.71695111
2162,679955.8425,419832.2357,0,0,1,679955.8425,419832.2363,66.71695691,66.71695691
2163,679955.8425,419832.2363,0,0,1,679955.8425,419832.2369,66.71695111,66.71695111
2164,679955.8425,419832.2369,0,0,1,679955.8425,419832.2375,66.7169627,66.7169627
2165,679955.8425,419832.2375,0,0,1,679955.8422,419832.2381,66.71695111,66.71695111
